    JOB-STEP USER       APPLICATION      POLICY NODES AVG/DEF/IMC(GHz) TIME(s)    POWER(W) GBS     CPI   ENERGY(J)    GFLOPS/W IO(MBs) MPI%  G-POW (T/U)     G-FREQ  G-UTIL(G/MEM)
[0m[0m[0m5776020-sb   jvandijk   experiment-ear.j MO     1     2.57/2.60/---    303.00     510.78   ---     ---   154765       ---      ---     ---   ---             ---     ---          
[0m[0m5776020-0    jvandijk   experiment-ear.j MO     1     2.57/2.60/1.47   265.49     552.60   131.60  0.54  146713       1.8107   2.7     35.2  0.00/---        ---     ---          

