JOBID;STEPID;NODENAME;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;ITER_TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DPOPS_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC;LOOPID;LOOP_NEST_LEVEL;LOOP_SIZE;TIMESTAMP;ELAPSED;DATE
5776020;0;tcn384;2574000;1467000;2600000;0.987089;0.543330;28.160788;134.798675;14.890199;34.291679;436.941483;0.000000;426.413591;7445472857990;13703405918518;979.451960;116829703315;82774503525;0;0;0;23864634836912;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162928;26;03-04-2024 18:48:48
5776020;0;tcn384;2574000;1467000;2600000;1.225186;0.537768;27.653520;130.256465;0.002398;34.955448;470.214318;0.000000;427.969092;3781977772471;7032734810692;983.828197;59105469636;41870702875;0;0;0;35992008495904;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162941;38;03-04-2024 18:49:01
5776020;0;tcn384;2574406;1467000;2600000;1.244886;0.529503;26.306411;128.267227;29.407475;36.535771;533.060944;0.000000;433.872101;3894866738588;7355698078225;979.368030;59277675802;42023090070;0;0;0;48146913198296;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162953;51;03-04-2024 18:49:13
5776020;0;tcn384;2574000;1467000;2600000;1.204586;0.545385;28.593222;132.333023;30.391362;34.623283;559.362164;0.000000;425.540689;3676420246060;6740960623387;986.935143;58817404491;41743607776;0;0;0;60252617783440;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162967;65;03-04-2024 18:49:27
5776020;0;tcn384;2574000;1467000;2600000;1.088088;0.546723;28.913079;134.388891;0.010828;33.999784;515.675392;0.000000;428.754928;4288349486191;7843737413184;993.206483;69015261107;48999591905;0;0;0;74470646865488;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162981;79;03-04-2024 18:49:41
5776020;0;tcn384;2574000;1467000;2600000;1.080588;0.548745;28.386440;135.176231;0.008135;33.368965;579.314440;0.000000;430.630414;4247137541754;7739731968655;998.183552;68558424088;48683448888;0;0;0;88611353054640;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162993;91;03-04-2024 18:49:53
5776020;0;tcn384;2574000;1467000;2600000;1.229586;0.537242;27.047682;129.600606;0.007670;36.337720;509.114450;0.000000;431.066025;3811668729540;7094884168063;996.962690;59234098478;41958287751;0;0;0;100774286590800;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163005;103;03-04-2024 18:50:05
5776020;0;tcn384;2574000;1467000;2600000;1.079788;0.545639;28.373712;135.492011;0.004354;33.255572;580.577143;0.000000;430.904462;6759152214395;12387591081562;1000.297129;108039156355;76591036407;0;0;0;122966406883216;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163027;125;03-04-2024 18:50:27
5776020;0;tcn384;2574000;1467000;2600000;1.107737;0.546585;27.144858;132.011205;0.004279;35.714618;595.763996;0.000000;431.438933;6753890001491;12356530518045;1003.460530;108575145389;76951423013;0;0;0;145270469488536;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163049;146;03-04-2024 18:50:49
5776020;0;tcn384;2574000;1467000;2600000;1.098487;0.542437;27.612686;133.062947;0.004292;34.855121;544.202899;0.000000;432.190708;6818205634868;12569575238038;1004.480739;108229684948;76866206377;0;0;0;167549814820256;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163071;168;03-04-2024 18:51:11
5776020;0;tcn384;2574000;1467000;2600000;1.111537;0.539249;27.413895;131.601226;0.004238;35.142822;593.637379;0.000000;430.351369;6927594093220;12846742440817;1003.649955;108630928691;76922540805;0;0;0;189859808372704;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163094;191;03-04-2024 18:51:34
5776020;0;tcn384;2574000;1467000;2600000;1.136937;0.536601;26.514601;128.642815;0.004163;36.496379;579.627594;0.000000;431.590295;6980936761643;13009556286238;1001.847689;108324447230;76715771059;0;0;0;212101564516296;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163115;212;03-04-2024 18:51:55
5776020;0;tcn384;2574000;1467000;2600000;1.098987;0.529713;25.933344;127.011686;0.004290;37.621460;543.272909;0.000000;431.919512;6847018644123;12925902966533;998.327197;103691588657;73446555050;0;0;0;233379665202280;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163138;235;03-04-2024 18:52:18
5776020;0;tcn384;2574000;1467000;2600000;1.100037;0.543261;27.709678;132.906182;0.004292;34.283431;571.162451;0.000000;432.683742;6796208709891;12510032140717;999.579716;108309692425;76772781692;0;0;0;255635475517168;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163159;256;03-04-2024 18:52:39
