Timestamp (s),Power (W)
.081807462,525.28
1.309978277,525.28
2.406344389,525.28
3.448004592,525.28
4.816517443,525.28
5.981727411,525.28
7.054525790,525.28
8.118666165,525.28
9.215905428,525.28
10.222523139,525.28
11.258479726,720.00
12.356409771,720.00
13.418849174,720.00
14.455146028,720.00
15.507064895,720.00
16.612465032,720.00
17.708870712,720.00
18.986945799,720.00
20.054614510,720.00
21.108216756,720.00
22.185327692,712.00
23.288006909,712.00
24.316615773,712.00
25.337547356,712.00
26.444586696,712.00
27.642026581,712.00
28.667886299,712.00
29.675098159,712.00
30.773101925,712.00
31.941365076,712.00
33.023933453,712.00
34.054855959,720.00
35.245133908,720.00
36.299876932,720.00
37.295568866,720.00
38.308411330,720.00
39.365936156,720.00
40.360261021,720.00
41.418517619,720.00
42.493333254,720.00
43.540166627,720.00
44.829880941,720.00
45.974654176,720.00
47.082693206,720.00
48.190444279,720.00
49.230904967,720.00
50.255695754,720.00
51.273142412,720.00
52.387896936,720.00
53.382349097,720.00
54.429410285,720.00
55.533571630,720.00
56.635570144,720.00
57.682345989,720.00
59.017943524,720.00
60.070690508,720.00
61.137293685,720.00
62.222570458,720.00
63.289071066,720.00
64.501678776,720.00
65.737658382,720.00
66.815668949,720.00
67.895679187,720.00
69.036199760,720.00
70.103591816,720.00
71.135072660,720.00
72.134200676,720.00
73.259811422,720.00
74.293323457,720.00
75.366847882,720.00
76.394181976,720.00
77.362890755,720.00
78.687926557,720.00
79.888041517,720.00
80.995151022,720.00
82.024660062,720.00
83.174797730,720.00
84.225663367,720.00
85.294260146,720.00
86.492195381,720.00
87.675168942,720.00
88.718884172,720.00
89.781427693,720.00
90.917876206,720.00
92.094692794,720.00
93.273035383,720.00
94.281977710,720.00
95.291388521,720.00
96.380716598,720.00
97.376144273,720.00
98.404171653,720.00
99.394217886,720.00
100.419016411,720.00
101.447770566,720.00
102.532895343,720.00
103.708361731,720.00
104.906739577,720.00
105.929875490,720.00
106.996550021,720.00
108.024097408,720.00
109.064157131,720.00
110.179310718,720.00
111.268250527,720.00
112.304207498,720.00
113.500904043,720.00
114.540969394,720.00
115.514683345,720.00
116.568198737,720.00
117.610865007,720.00
118.770900781,720.00
119.838543414,720.00
120.891118782,720.00
121.910886150,720.00
122.975801827,720.00
124.037752643,720.00
125.401938964,720.00
126.521885229,720.00
127.550932919,720.00
128.638102565,720.00
129.684563294,720.00
130.777336699,720.00
131.853501239,720.00
132.922928079,720.00
134.041070278,720.00
135.079268891,720.00
136.157469528,720.00
137.246304080,728.00
138.680786589,728.00
139.825225740,728.00
140.869522413,728.00
141.878423968,728.00
142.916530881,728.00
143.937114171,728.00
144.989895515,728.00
146.021820398,728.00
147.300096557,728.00
148.340955275,728.00
149.484676336,728.00
150.460257911,728.00
151.514931681,728.00
152.622134552,728.00
153.638810272,728.00
154.676934689,728.00
155.742336965,728.00
156.786090750,728.00
157.812928183,728.00
158.845822790,728.00
159.857840761,728.00
160.998376410,728.00
162.091778814,728.00
163.145516914,728.00
164.252955988,728.00
165.447163951,728.00
166.530696081,728.00
167.594359426,728.00
168.597737421,728.00
169.640890874,728.00
170.744521534,728.00
171.803861347,728.00
172.843635846,728.00
173.873114661,728.00
174.936487766,728.00
175.980152268,728.00
177.019337192,728.00
178.112311751,728.00
179.317327621,728.00
180.409824344,728.00
181.468018678,728.00
182.540937916,728.00
183.609055507,728.00
184.757086501,728.00
185.988145813,728.00
187.052236991,728.00
188.191651572,728.00
189.275115361,728.00
190.386473592,728.00
191.439093842,728.00
192.569963088,728.00
193.589100457,728.00
194.674857680,728.00
195.729885177,728.00
196.772011170,728.00
197.740462292,728.00
199.036203698,728.00
199.998122354,728.00
200.986007143,728.00
202.054777564,728.00
203.126350119,728.00
204.144691847,728.00
205.155242077,728.00
206.207268458,728.00
207.454773549,728.00
208.528830246,728.00
209.649346921,728.00
210.661044059,728.00
211.690183655,728.00
212.782435310,728.00
213.830501010,728.00
214.830974047,728.00
215.953313688,728.00
217.055839130,728.00
218.128207691,728.00
219.143723269,728.00
220.144849463,728.00
221.186095516,728.00
222.246508576,728.00
223.329816147,728.00
224.385194572,728.00
225.507900298,728.00
226.566003543,728.00
227.677934497,728.00
228.706423945,728.00
229.740518062,728.00
