STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595053907 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 52
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4599545763
CPU_CLOCKS_UNHALTED,PMC1,2084554130
RETIRED_UOPS,PMC2,4632656394
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 52,
Runtime (RDTSC) [s],11.8935,
Runtime unhalted [s],0.8033,
Clock [MHz],-,
CPI,0.4532,
CPI (based on uops),0.4500,
IPC,2.2065,
