Cnode ID, Thread ID,CYCLES_NOT_IN_HALT,RETIRED_INSTRUCTIONS,perf::PERF_COUNT_HW_CACHE_L1D:MISS,perf::PERF_COUNT_HW_CACHE_L1D:ACCESS,execution,mpi,comp,regionName,iteration
0,0,811443200502,2397601295886,11267798984,1036066907792,347.113,151.2,195.912,iterate,0
0,1,811289534618,2160037451876,13190426009,949992334129,347.112,112.369,234.743,iterate,0
0,2,809976175202,2123635573876,13089090106,935687204197,347.111,108.754,238.357,iterate,0
0,3,814308444641,2401969292730,11561529440,1037710736135,347.112,149.726,197.386,iterate,0
0,4,807294285977,2274943576250,13744779407,997603894593,347.111,122.599,224.513,iterate,0
0,5,800744865791,1937557980340,16003692327,875900431247,347.113,73.1355,273.977,iterate,0
0,6,800422248276,1913521832479,16309361391,867350214065,347.113,69.7732,277.34,iterate,0
0,7,807727387644,2280257752579,14245849252,1000426264068,347.114,121.927,225.187,iterate,0
0,8,810281427723,2280385060967,13427635362,999707184693,347.114,126.584,220.53,iterate,0
0,9,802401705756,2004234962439,15585249038,902346743859,347.114,84.5467,262.567,iterate,0
0,10,802296233382,1948197599256,15662916275,880646701645,347.114,77.8635,269.25,iterate,0
0,11,808773511106,2243696780199,13804626914,984752873134,347.112,121.963,225.148,iterate,0
0,12,812046648016,2317174628243,12991294339,1013867404198,347.113,134.737,212.375,iterate,0
0,13,805900906618,2022812724613,14953021779,909903234522,347.114,90.3656,256.748,iterate,0
0,14,801535944575,1978955149121,15005526697,892959394012,347.112,85.6914,261.42,iterate,0
0,15,811213648637,2314711697603,13182978990,1013607875311,347.114,135.265,211.849,iterate,0
0,16,808033025205,2269007551364,13944474619,994254973824,347.112,122.767,224.345,iterate,0
0,17,799660557816,1946281928365,16057171405,879392359699,347.113,76.9012,270.212,iterate,0
0,18,800093637985,1895893547806,16119442949,859082080408,347.114,69.1459,277.968,iterate,0
0,19,805652104903,2239241257139,14221133699,982088538883,347.112,118.079,229.033,iterate,0
0,20,807358326533,2355815683164,14332002289,1030559020608,347.109,134.055,213.054,iterate,0
0,21,800291140403,2086397870929,16041332023,936109369851,347.111,91.4496,255.662,iterate,0
0,22,797933631372,1958964898678,19136821139,884933490037,347.112,79.2697,267.842,iterate,0
0,23,807878661596,2275745770993,14361973960,997181329316,347.112,122.51,224.602,iterate,0
0,24,811805164006,2293644957202,12953476948,1003418694953,347.112,134.964,212.148,iterate,0
0,25,804827127710,2045108789070,14983607912,919723311096,347.113,93.1793,253.934,iterate,0
0,26,804737695288,2008818385619,14999556045,905379918539,347.112,88.425,258.687,iterate,0
0,27,809826902274,2303282863281,13088577094,1009068026498,347.112,132.192,214.92,iterate,0
0,28,808833055837,2242290412658,13897555523,983168253064,347.112,119.96,227.153,iterate,0
0,29,801342963035,1933195744036,15944392142,874382866994,347.114,74.7272,272.386,iterate,0
0,30,802429910011,1906964115163,16034846728,864545238949,347.114,69.5986,277.516,iterate,0
0,31,809102746110,2259979850126,14163310043,993106364963,347.115,121.08,226.035,iterate,0
0,32,808279299700,2285995268516,13468671162,997451940666,347.112,131.75,215.363,iterate,0
0,33,800920850932,2025935095964,15591083880,907877280348,347.113,91.4008,255.712,iterate,0
0,34,801712722990,1980289231897,15624610936,890424418411,347.113,85.3354,261.777,iterate,0
0,35,806164643761,2243620985658,13744803801,981743260942,347.112,125.68,221.431,iterate,0
0,36,812350488375,2326977858761,12647650786,1009604798691,347.112,140.292,206.821,iterate,0
0,37,805780829310,2022681132943,14907304693,903065168537,347.111,96.2662,250.845,iterate,0
0,38,806087788015,1993626171257,14755822291,892856337178,347.111,91.3447,255.767,iterate,0
0,39,812088616910,2342576686088,13068570566,1018249114642,347.112,140.071,207.041,iterate,0
0,40,809737848671,2417678989445,13442220313,1042497175941,347.109,143.811,203.298,iterate,0
0,41,798144909699,1973463791686,15276720653,877590893306,347.107,86.5436,260.564,iterate,0
0,42,801080319862,1979552777957,15632794804,879179212354,347.108,85.8306,261.277,iterate,0
0,43,808697763056,2306774391980,13542970021,998345844535,347.109,129.769,217.339,iterate,0
0,44,817062515981,2516919982654,10962952721,1069142635008,347.103,165.798,181.306,iterate,0
0,45,812461651574,2201723650741,12729287104,950936683575,347.103,120.055,227.048,iterate,0
0,46,812789818894,2147468651223,12779632260,930146440882,347.105,113.317,233.788,iterate,0
0,47,817868239692,2442583648080,11904204574,1039225127012,347.104,155.421,191.683,iterate,0
0,48,813245060684,2335576400573,12318204317,1016717520285,347.114,140.737,206.376,iterate,0
0,49,807129270874,2094970789399,14543944206,933154961712,347.114,101.357,245.757,iterate,0
0,50,807989161770,2040575268467,14474082677,911495097533,347.114,96.5461,250.568,iterate,0
