STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595107189 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 109
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5801269329
CPU_CLOCKS_UNHALTED,PMC1,2636607236
DATA_CACHE_ACCESSES,PMC2,2811932874
DATA_CACHE_REFILLS_ALL,PMC3,9297231
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 109,
Runtime (RDTSC) [s],21.7646,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4545,
data cache requests,2811932874,
data cache request rate,0.4847,
data cache misses,9297231,
data cache miss rate,0.0016,
data cache miss ratio,0.0033,
