STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595076323 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 65
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,6505037684
CPU_CLOCKS_UNHALTED,PMC1,2746925753
RETIRED_UOPS,PMC2,6578962714
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 65,
Runtime (RDTSC) [s],21.3586,
Runtime unhalted [s],1.0585,
Clock [MHz],-,
CPI,0.4223,
CPI (based on uops),0.4175,
IPC,2.3681,
