STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595129572 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 29
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4639002070
CPU_CLOCKS_UNHALTED,PMC1,2173924152
RETIRED_UOPS,PMC2,4656855478
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 29,
Runtime (RDTSC) [s],18.9726,
Runtime unhalted [s],0.8377,
Clock [MHz],-,
CPI,0.4686,
CPI (based on uops),0.4668,
IPC,2.1339,
