STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595134037 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 38
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4920462992
CPU_CLOCKS_UNHALTED,PMC1,2226055630
RETIRED_UOPS,PMC2,4967928843
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 38,
Runtime (RDTSC) [s],19.4091,
Runtime unhalted [s],0.8578,
Clock [MHz],-,
CPI,0.4524,
CPI (based on uops),0.4481,
IPC,2.2104,
