STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595033933 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 68
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5179917312
CPU_CLOCKS_UNHALTED,PMC1,2299438172
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,75093595
TABLE,Group 1 Metric,L2,8
Metric,HWThread 68,
Runtime (RDTSC) [s],18.4601,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4439,
L2D load bandwidth [MBytes/s],260.3443,
L2D load data volume [GBytes],4.8060,
L2 bandwidth [MBytes/s],260.3443,
L2 data volume [GBytes],4.8060,
