STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595074022 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 3
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5266665818
CPU_CLOCKS_UNHALTED,PMC1,2235607710
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,61821401
TABLE,Group 1 Metric,L2,8
Metric,HWThread 3,
Runtime (RDTSC) [s],19.1357,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4245,
L2D load bandwidth [MBytes/s],206.7643,
L2D load data volume [GBytes],3.9566,
L2 bandwidth [MBytes/s],206.7643,
L2 data volume [GBytes],3.9566,
