JobID        JobIDRaw        JobName  Partition  MaxVMSize  MaxVMSizeNode  MaxVMSizeTask  AveVMSize     MaxRSS MaxRSSNode MaxRSSTask     AveRSS MaxPages MaxPagesNode   MaxPagesTask   AvePages     MinCPU MinCPUNode MinCPUTask     AveCPU   NTasks  AllocCPUS    Elapsed      State ExitCode AveCPUFreq ReqCPUFreqMin ReqCPUFreqMax ReqCPUFreqGov     ReqMem ConsumedEnergy  MaxDiskRead MaxDiskReadNode MaxDiskReadTask    AveDiskRead MaxDiskWrite MaxDiskWriteNode MaxDiskWriteTask   AveDiskWrite    ReqTRES  AllocTRES TRESUsageInAve TRESUsageInMax TRESUsageInMaxNode TRESUsageInMaxTask TRESUsageInMin TRESUsageInMinNode TRESUsageInMinTask TRESUsageInTot TRESUsageOutMax TRESUsageOutMaxNode TRESUsageOutMaxTask TRESUsageOutAve TRESUsageOutTot 
------------ ------------ ---------- ---------- ---------- -------------- -------------- ---------- ---------- ---------- ---------- ---------- -------- ------------ -------------- ---------- ---------- ---------- ---------- ---------- -------- ---------- ---------- ---------- -------- ---------- ------------- ------------- ------------- ---------- -------------- ------------ --------------- --------------- -------------- ------------ ---------------- ---------------- -------------- ---------- ---------- -------------- -------------- ------------------ ------------------ -------------- ------------------ ------------------ -------------- --------------- ------------------- ------------------- --------------- --------------- 
6150694      6150694      experimen+   standard                                                                                                                                                                                                             256   00:00:33  COMPLETED      0:0                  Unknown       Unknown       Unknown       222G          7.54K                                                                                                                           billing=6+ billing=2+                                                                                                                                                                                                                                 
6150694.bat+ 6150694.bat+      batch               158360K      nid004365              0    158360K      4324K  nid004365          0      4324K        0    nid004365              0          0   00:00:00  nid004365          0   00:00:00        1        256   00:00:33  COMPLETED      0:0      2.25G             0             0             0                     6.72K            0       nid004365               0              0        0.00M        nid004365                0          0.00M            cpu=256,g+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ energy=233,fs/+ energy=nid004365,f+ fs/disk=0,fs/lustr+ energy=77,fs/d+ energy=77,fs/d+ 
6150694.ext+ 6150694.ext+     extern                 7508K      nid004365              0      7508K       676K  nid004365          0       676K        0    nid004365              0          0   00:00:00  nid004365          0   00:00:00        1        256   00:00:33  COMPLETED      0:0      2.25G             0             0             0                     7.54K        0.00M       nid004365               0          0.00M        0.00M        nid004365                0          0.00M            billing=2+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ energy=231,fs/+ energy=nid004365,f+ fs/disk=0,fs/lustr+ energy=112,fs/+ energy=112,fs/+ 
6150694.0    6150694.0    perfwrapp+               284172K      nid004365             63    284172K      3588K  nid004365          2    2649536      314    nid004365              2          5   00:00:00  nid004365         63   00:00:00       64        256   00:00:07  COMPLETED      0:0       128G       Unknown            2G       Unknown                        49        2.97M       nid004365               0          2.41M        0.01M        nid004365                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=2,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=63,fs/disk=63+ cpu=00:00:01,+ energy=306,fs/+ energy=nid004365,f+ fs/disk=0,fs/lustr+ energy=4,fs/di+ energy=304,fs/+ 
6150694.1    6150694.1    perfwrapp+               284172K      nid004365             51    284172K     27428K  nid004365          1   5294.50K      195    nid004365              1          6   00:00:00  nid004365         51   00:00:00       64        256   00:00:06  COMPLETED      0:0       128G       Unknown            2G       Unknown                       601        2.97M       nid004365               0          2.78M        0.01M        nid004365                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:01,+ cpu=nid004365,ene+ cpu=1,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=51,fs/disk=51+ cpu=00:00:03,+ energy=305,fs/+ energy=nid004365,f+ fs/disk=0,fs/lustr+ energy=3,fs/di+ energy=228,fs/+ 
6150694.2    6150694.2    perfwrapp+               284172K      nid004365              3    284172K      4924K  nid004365         61    2730560        2    nid004365              4          0   00:00:00  nid004365          3   00:00:00       64        256   00:00:03     FAILED      1:0       128G       Unknown            2G       Unknown                       211        0.08M       nid004365              10          0.07M        0.00M        nid004365                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=20,fs/disk=10+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=3,fs/disk=3,f+ cpu=00:00:00,+ energy=236,fs/+ energy=nid004365,f+ fs/disk=0,fs/lustr+ energy=3,fs/di+ energy=209,fs/+ 
6150694.3    6150694.3    perfwrapp+               284172K      nid004365              0    284172K     28320K  nid004365          1    5485632       91    nid004365              1          1   00:00:00  nid004365          0   00:00:00       64        256   00:00:05  COMPLETED      0:0       128G       Unknown            2G       Unknown                       607        2.97M       nid004365              10          2.88M        0.00M        nid004365               10          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=1,fs/disk=10,+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:01,+ energy=303,fs/+ energy=nid004365,f+ fs/disk=10,fs/lust+ energy=3,fs/di+ energy=223,fs/+ 
6150694.4    6150694.4    perfwrapp+               284172K      nid004365             13    284172K     27036K  nid004365          1    5460416      130    nid004365              0          4   00:00:00  nid004365         13   00:00:00       64        256   00:00:06  COMPLETED      0:0       128G       Unknown            2G       Unknown                       587        2.97M       nid004365               0          2.83M        0.01M        nid004365                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=1,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=13,fs/disk=13+ cpu=00:00:02,+ energy=304,fs/+ energy=nid004365,f+ fs/disk=0,fs/lustr+ energy=3,fs/di+ energy=226,fs/+ 
