    JOB-STEP USER       APPLICATION      POLICY NODES AVG/DEF/IMC(GHz) TIME(s)    POWER(W) GBS     CPI   ENERGY(J)    GFLOPS/W IO(MBs) MPI%  G-POW (T/U)     G-FREQ  G-UTIL(G/MEM)
[0m[0m[0m5762114-sb   jvandijk   experiment-perf- NP     1     2.57/2.60/---    140.00     269.06   ---     ---   37669        ---      ---     ---   ---             ---     ---          
[0m[0m5762114-4    jvandijk   experiment-perf- NP     1     2.57/2.60/---    31.00      282.74   ---     ---   8765         ---      ---     ---   ---             ---     ---          
[0m[0m5762114-3    jvandijk   experiment-perf- NP     1     2.57/2.60/---    31.00      281.90   ---     ---   8739         ---      ---     ---   ---             ---     ---          
[0m[0m5762114-2    jvandijk   experiment-perf- NP     1     2.57/2.60/---    7.00       215.86   ---     ---   1511         ---      ---     ---   ---             ---     ---          
[0m[0m5762114-1    jvandijk   experiment-perf- NP     1     2.57/2.60/---    34.00      275.35   ---     ---   9362         ---      ---     ---   ---             ---     ---          
[0m[0m5762114-0    jvandijk   experiment-perf- NP     1     2.57/2.60/---    33.00      273.00   ---     ---   9009         ---      ---     ---   ---             ---     ---          

