JobID        JobIDRaw        JobName  Partition  MaxVMSize  MaxVMSizeNode  MaxVMSizeTask  AveVMSize     MaxRSS MaxRSSNode MaxRSSTask     AveRSS MaxPages MaxPagesNode   MaxPagesTask   AvePages     MinCPU MinCPUNode MinCPUTask     AveCPU   NTasks  AllocCPUS    Elapsed      State ExitCode AveCPUFreq ReqCPUFreqMin ReqCPUFreqMax ReqCPUFreqGov     ReqMem ConsumedEnergy  MaxDiskRead MaxDiskReadNode MaxDiskReadTask    AveDiskRead MaxDiskWrite MaxDiskWriteNode MaxDiskWriteTask   AveDiskWrite    ReqTRES  AllocTRES TRESUsageInAve TRESUsageInMax TRESUsageInMaxNode TRESUsageInMaxTask TRESUsageInMin TRESUsageInMinNode TRESUsageInMinTask TRESUsageInTot TRESUsageOutMax TRESUsageOutMaxNode TRESUsageOutMaxTask TRESUsageOutAve TRESUsageOutTot 
------------ ------------ ---------- ---------- ---------- -------------- -------------- ---------- ---------- ---------- ---------- ---------- -------- ------------ -------------- ---------- ---------- ---------- ---------- ---------- -------- ---------- ---------- ---------- -------- ---------- ------------- ------------- ------------- ---------- -------------- ------------ --------------- --------------- -------------- ------------ ---------------- ---------------- -------------- ---------- ---------- -------------- -------------- ------------------ ------------------ -------------- ------------------ ------------------ -------------- --------------- ------------------- ------------------- --------------- --------------- 
6150717      6150717      experimen+   standard                                                                                                                                                                                                             256   00:00:32  COMPLETED      0:0                  Unknown       Unknown       Unknown       222G          7.29K                                                                                                                           billing=6+ billing=2+                                                                                                                                                                                                                                 
6150717.bat+ 6150717.bat+      batch               158360K      nid004365              0    158360K      1816K  nid004365          0      1816K        0    nid004365              0          0   00:00:00  nid004365          0   00:00:00        1        256   00:00:32  COMPLETED      0:0      2.25G             0             0             0                     5.94K            0       nid004365               0              0        0.00M        nid004365                0          0.00M            cpu=256,g+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ energy=227,fs/+ energy=nid004365,f+ fs/disk=0,fs/lustr+ energy=75,fs/d+ energy=75,fs/d+ 
6150717.ext+ 6150717.ext+     extern                 7508K      nid004365              0      7508K       668K  nid004365          0       668K        0    nid004365              0          0   00:00:00  nid004365          0   00:00:00        1        256   00:00:33  COMPLETED      0:0      2.25G             0             0             0                     7.29K        0.00M       nid004365               0          0.00M        0.00M        nid004365                0          0.00M            billing=2+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ energy=224,fs/+ energy=nid004365,f+ fs/disk=0,fs/lustr+ energy=109,fs/+ energy=109,fs/+ 
6150717.0    6150717.0    perfwrapp+               284172K      nid004365             51    284172K      5004K  nid004365         51    4465408      195    nid004365              1          3   00:00:00  nid004365         51   00:00:00       64        256   00:00:04  COMPLETED      0:0       128G       Unknown            2G       Unknown                       667        2.97M       nid004365               0          2.78M        0.01M        nid004365                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=1,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=51,fs/disk=51+ cpu=00:00:01,+ energy=310,fs/+ energy=nid004365,f+ fs/disk=0,fs/lustr+ energy=3,fs/di+ energy=232,fs/+ 
6150717.1    6150717.1    perfwrapp+               284172K      nid004365             60    284172K     27632K  nid004365          1    5426432      111    nid004365              1          3   00:00:00  nid004365         60   00:00:00       64        256   00:00:05  COMPLETED      0:0       128G       Unknown            2G       Unknown                       577        2.97M       nid004365               0          2.78M        0.01M        nid004365                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=1,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=60,fs/disk=60+ cpu=00:00:02,+ energy=309,fs/+ energy=nid004365,f+ fs/disk=0,fs/lustr+ energy=3,fs/di+ energy=226,fs/+ 
6150717.2    6150717.2    perfwrapp+               284172K      nid004365             27    284172K     27000K  nid004365          1    3496256      103    nid004365              0          2   00:00:00  nid004365         27   00:00:00       64        256   00:00:04     FAILED      1:0       128G       Unknown            2G       Unknown                       210        0.08M       nid004365              10          0.08M        0.00M        nid004365                1          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=0,fs/disk=10,+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=27,fs/disk=27+ cpu=00:00:02,+ energy=234,fs/+ energy=nid004365,f+ fs/disk=1,fs/lustr+ energy=3,fs/di+ energy=209,fs/+ 
6150717.3    6150717.3    perfwrapp+               284172K      nid004365             63    284172K     27528K  nid004365          1    5784960      127    nid004365              5          5   00:00:00  nid004365         63   00:00:00       64        256   00:00:02  COMPLETED      0:0       128G       Unknown            2G       Unknown                        23        2.97M       nid004365               0          2.74M        0.01M        nid004365                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=1,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=63,fs/disk=63+ cpu=00:00:03,+ energy=307,fs/+ energy=nid004365,f+ fs/disk=0,fs/lustr+ energy=4,fs/di+ energy=311,fs/+ 
6150717.4    6150717.4    perfwrapp+               284172K      nid004365             48    284172K     27924K  nid004365          5    5794944      112    nid004365              5          5   00:00:00  nid004365         48   00:00:00       64        256   00:00:10  COMPLETED      0:0       128G       Unknown            2G       Unknown                       549        2.97M       nid004365               0          2.78M        0.01M        nid004365                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid004365,ene+ cpu=48,fs/disk=48+ cpu=00:00:02,+ energy=309,fs/+ energy=nid004365,f+ fs/disk=0,fs/lustr+ energy=3,fs/di+ energy=229,fs/+ 
