STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595135551 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 98
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2120739178743
CPU_CLOCKS_UNHALTED,PMC1,1410119164882
DATA_CACHE_ACCESSES,PMC2,1063808317035
DATA_CACHE_REFILLS_ALL,PMC3,5078876628
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 98,
Runtime (RDTSC) [s],592.4567,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.6649,
data cache requests,1063808317035,
data cache request rate,0.5016,
data cache misses,5078876628,
data cache miss rate,0.0024,
data cache miss ratio,0.0048,
