STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595134924 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 39
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1920847533678
CPU_CLOCKS_UNHALTED,PMC1,1386446138040
DATA_CACHE_ACCESSES,PMC2,958057873902
DATA_CACHE_REFILLS_ALL,PMC3,7207329394
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 39,
Runtime (RDTSC) [s],592.5427,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.7218,
data cache requests,958057873902,
data cache request rate,0.4988,
data cache misses,7207329394,
data cache miss rate,0.0038,
data cache miss ratio,0.0075,
