STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595138057 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 4
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,3104482836028
CPU_CLOCKS_UNHALTED,PMC1,1436782535017
DATA_CACHE_ACCESSES,PMC2,1584485191343
DATA_CACHE_REFILLS_ALL,PMC3,3968155583
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 4,
Runtime (RDTSC) [s],592.6604,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4628,
data cache requests,1584485191343,
data cache request rate,0.5104,
data cache misses,3968155583,
data cache miss rate,0.0013,
data cache miss ratio,0.0025,
