STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595095772 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 79
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,3161879682782
CPU_CLOCKS_UNHALTED,PMC1,1446122644295
DATA_CACHE_ACCESSES,PMC2,1623218948307
DATA_CACHE_REFILLS_ALL,PMC3,4849430366
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 79,
Runtime (RDTSC) [s],592.3641,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4574,
data cache requests,1623218948307,
data cache request rate,0.5134,
data cache misses,4849430366,
data cache miss rate,0.0015,
data cache miss ratio,0.0030,
