STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.59512694 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 85
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2230058381619
CPU_CLOCKS_UNHALTED,PMC1,1364106992647
RETIRED_UOPS,PMC2,2228090666679
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 85,
Runtime (RDTSC) [s],571.7739,
Runtime unhalted [s],525.6417,
Clock [MHz],-,
CPI,0.6117,
CPI (based on uops),0.6122,
IPC,1.6348,
