STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595132243 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 71
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,3092364735214
CPU_CLOCKS_UNHALTED,PMC1,1439546649108
DATA_CACHE_ACCESSES,PMC2,1576442730226
DATA_CACHE_REFILLS_ALL,PMC3,3657116979
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 71,
Runtime (RDTSC) [s],592.3815,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4655,
data cache requests,1576442730226,
data cache request rate,0.5098,
data cache misses,3657116979,
data cache miss rate,0.0012,
data cache miss ratio,0.0023,
