STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595136549 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 10
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2578868423437
CPU_CLOCKS_UNHALTED,PMC1,1376261603157
RETIRED_UOPS,PMC2,2583940399862
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 10,
Runtime (RDTSC) [s],572.4417,
Runtime unhalted [s],530.3234,
Clock [MHz],-,
CPI,0.5337,
CPI (based on uops),0.5326,
IPC,1.8738,
