STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595086238 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 15
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2984704973241
CPU_CLOCKS_UNHALTED,PMC1,1402814034722
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,15792328400
TABLE,Group 1 Metric,L2,8
Metric,HWThread 15,
Runtime (RDTSC) [s],581.4860,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4700,
L2D load bandwidth [MBytes/s],1738.1486,
L2D load data volume [GBytes],1010.7090,
L2 bandwidth [MBytes/s],1738.1486,
L2 data volume [GBytes],1010.7090,
