STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595136523 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 36
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2255354164574
CPU_CLOCKS_UNHALTED,PMC1,1401893509337
DATA_CACHE_ACCESSES,PMC2,1136602525888
DATA_CACHE_REFILLS_ALL,PMC3,6307980385
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 36,
Runtime (RDTSC) [s],592.8330,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.6216,
data cache requests,1136602525888,
data cache request rate,0.5040,
data cache misses,6307980385,
data cache miss rate,0.0028,
data cache miss ratio,0.0055,
