STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595139701 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 108
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2409144859686
CPU_CLOCKS_UNHALTED,PMC1,1362386631143
RETIRED_UOPS,PMC2,2415370864822
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 108,
Runtime (RDTSC) [s],570.3636,
Runtime unhalted [s],524.9762,
Clock [MHz],-,
CPI,0.5655,
CPI (based on uops),0.5640,
IPC,1.7683,
