STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595138043 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 38
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2183353740744
CPU_CLOCKS_UNHALTED,PMC1,1389775207438
DATA_CACHE_ACCESSES,PMC2,1090524082377
DATA_CACHE_REFILLS_ALL,PMC3,5632119742
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 38,
Runtime (RDTSC) [s],593.3603,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.6365,
data cache requests,1090524082377,
data cache request rate,0.4995,
data cache misses,5632119742,
data cache miss rate,0.0026,
data cache miss ratio,0.0052,
