    JOB-STEP USER       APPLICATION      POLICY NODES AVG/DEF/IMC(GHz) TIME(s)    POWER(W) GBS     CPI   ENERGY(J)    GFLOPS/W IO(MBs) MPI%  G-POW (T/U)     G-FREQ  G-UTIL(G/MEM)
[0m[0m[0m5762104-sb   jvandijk   experiment-perf- NP     1     2.57/2.60/---    2136.00    555.29   ---     ---   1186091      ---      ---     ---   ---             ---     ---          
[0m[0m5762104-4    jvandijk   experiment-perf- NP     1     2.57/2.60/---    523.00     559.15   ---     ---   292433       ---      ---     ---   ---             ---     ---          
[0m[0m5762104-3    jvandijk   experiment-perf- NP     1     2.57/2.60/---    540.00     557.40   ---     ---   300998       ---      ---     ---   ---             ---     ---          
[0m[0m5762104-2    jvandijk   experiment-perf- NP     1     2.57/2.60/---    7.00       449.14   ---     ---   3144         ---      ---     ---   ---             ---     ---          
[0m[0m5762104-1    jvandijk   experiment-perf- NP     1     2.57/2.60/---    522.00     555.95   ---     ---   290206       ---      ---     ---   ---             ---     ---          
[0m[0m5762104-0    jvandijk   experiment-perf- NP     1     2.57/2.60/---    540.00     553.64   ---     ---   298965       ---      ---     ---   ---             ---     ---          

