Cnode ID, Thread ID,CYCLES_NOT_IN_HALT,RETIRED_INSTRUCTIONS,perf::PERF_COUNT_HW_CACHE_L1D:MISS,perf::PERF_COUNT_HW_CACHE_L1D:ACCESS,execution,mpi,comp,regionName,iteration
0,0,777716964774,2080093226912,10153638617,908867247526,331.401,120.577,210.824,iterate,0
0,1,772888367136,1793418037408,12180079005,805189113195,331.401,75.3133,256.088,iterate,0
0,2,774704621350,1821476834978,12189941729,815626478638,331.399,77.4968,253.902,iterate,0
0,3,773516688026,1899483446156,12258382125,847054583400,331.4,86.9951,244.405,iterate,0
0,4,772296567498,1929136076022,12671790838,855472793631,331.398,90.7269,240.671,iterate,0
0,5,773638160683,1787885640063,12148081311,797119565301,331.395,74.8129,256.583,iterate,0
0,6,778722293191,1937658688808,11368438806,859801905245,331.392,95.2538,236.138,iterate,0
0,7,774904110355,2025615719018,12202649958,891963952512,331.392,99.8844,231.507,iterate,0
0,8,775286537983,1885104483460,11725149577,832158899736,331.386,91.05,240.336,iterate,0
0,9,776352369586,1823972230038,11539331156,809157009676,331.385,83.5028,247.882,iterate,0
0,10,775157711927,1942975746369,11605010985,853530026265,331.383,95.1171,236.266,iterate,0
0,11,783202136435,2063731482419,9610916361,888682972715,331.383,119.463,211.92,iterate,0
0,12,779239812374,2034111573298,10833062807,894844272987,331.402,110.903,220.499,iterate,0
0,13,769231676725,1626995564100,13077513407,743426145922,331.402,51.7209,279.681,iterate,0
0,14,771660336143,1823414733680,13169170624,823976032773,331.402,72.8119,258.591,iterate,0
0,15,770077159426,1776966395180,13284456564,805898285513,331.401,68.9774,262.424,iterate,0
0,16,771815143854,1857324103289,13369670878,834182623981,331.401,78.1241,253.277,iterate,0
0,17,771451200647,1850031170322,13191219464,829170540531,331.398,78.699,252.699,iterate,0
0,18,777430615087,1814449264858,12223333355,817124124527,331.394,77.898,253.496,iterate,0
0,19,772700540428,1839101085727,13168465605,823728972694,331.394,76.0958,255.298,iterate,0
0,20,773402418723,1834490215420,12673268739,817581015526,331.392,83.2251,248.166,iterate,0
0,21,772488720454,1740240436242,12621251382,782862162533,331.388,71.3726,260.016,iterate,0
0,22,772849994026,1774139472325,12641365417,793245759927,331.387,72.9645,258.423,iterate,0
0,23,780007837161,1960790900388,10460280421,851652542204,331.387,105.796,225.59,iterate,0
0,24,779772828949,2042769431195,10794223701,897005876841,331.402,111.884,219.519,iterate,0
0,25,770409268301,1671819749940,13109413479,761256502506,331.402,56.3861,275.016,iterate,0
0,26,772800091652,1698038010916,13210388939,772341490340,331.401,59.2767,272.125,iterate,0
0,27,769909342430,1756784622690,13221019757,796890581369,331.401,66.3744,265.027,iterate,0
0,28,770465071838,1793727330232,13255245778,808710565531,331.399,71.7711,259.628,iterate,0
0,29,770857293429,1672741306861,13122706233,758758900661,331.397,59.0013,272.396,iterate,0
0,30,776931941117,1811286077466,12204839699,815508300265,331.395,77.6864,253.709,iterate,0
0,31,772492743473,1815333971470,13725380234,814596094887,331.393,74.6235,256.77,iterate,0
0,32,773647393271,1912624299889,12637958825,848218906093,331.391,91.1416,240.25,iterate,0
0,33,773851320407,1720373333364,12548235613,774246767170,331.388,68.7261,262.662,iterate,0
0,34,774775200766,1790384993964,12730760505,799462600959,331.387,74.2952,257.092,iterate,0
