STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.59504283 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 63
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2002779642952
CPU_CLOCKS_UNHALTED,PMC1,1290168143208
RETIRED_UOPS,PMC2,2002165279356
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 63,
Runtime (RDTSC) [s],539.2787,
Runtime unhalted [s],497.1664,
Clock [MHz],-,
CPI,0.6442,
CPI (based on uops),0.6444,
IPC,1.5523,
