STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595042122 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 15
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2143762088862
CPU_CLOCKS_UNHALTED,PMC1,1243462681117
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,13149524180
TABLE,Group 1 Metric,L2,8
Metric,HWThread 15,
Runtime (RDTSC) [s],509.2255,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5800,
L2D load bandwidth [MBytes/s],1652.6463,
L2D load data volume [GBytes],841.5695,
L2 bandwidth [MBytes/s],1652.6463,
L2 data volume [GBytes],841.5695,
