STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.59513235 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 66
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1620684733944
CPU_CLOCKS_UNHALTED,PMC1,1198729678000
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,16193355573
TABLE,Group 1 Metric,L2,8
Metric,HWThread 66,
Runtime (RDTSC) [s],511.8585,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.7396,
L2D load bandwidth [MBytes/s],2024.7289,
L2D load data volume [GBytes],1036.3748,
L2 bandwidth [MBytes/s],2024.7289,
L2 data volume [GBytes],1036.3748,
