STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595133497 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 97
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1715245821150
CPU_CLOCKS_UNHALTED,PMC1,1221839822202
DATA_CACHE_ACCESSES,PMC2,855348920977
DATA_CACHE_REFILLS_ALL,PMC3,4107682381
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 97,
Runtime (RDTSC) [s],513.6684,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.7123,
data cache requests,855348920977,
data cache request rate,0.4987,
data cache misses,4107682381,
data cache miss rate,0.0024,
data cache miss ratio,0.0048,
