STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595062152 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 20
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1973361844039
CPU_CLOCKS_UNHALTED,PMC1,1292162310266
RETIRED_UOPS,PMC2,1973928552010
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 20,
Runtime (RDTSC) [s],540.5427,
Runtime unhalted [s],497.9312,
Clock [MHz],-,
CPI,0.6548,
CPI (based on uops),0.6546,
IPC,1.5272,
