STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595138336 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 27
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1854810794247
CPU_CLOCKS_UNHALTED,PMC1,1284613021789
RETIRED_UOPS,PMC2,1847387033090
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 27,
Runtime (RDTSC) [s],540.4149,
Runtime unhalted [s],495.0075,
Clock [MHz],-,
CPI,0.6926,
CPI (based on uops),0.6954,
IPC,1.4439,
