STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595121006 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 31
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1788573396955
CPU_CLOCKS_UNHALTED,PMC1,1220476837387
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,15510485954
TABLE,Group 1 Metric,L2,8
Metric,HWThread 31,
Runtime (RDTSC) [s],510.4475,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.6824,
L2D load bandwidth [MBytes/s],1944.7077,
L2D load data volume [GBytes],992.6711,
L2 bandwidth [MBytes/s],1944.7077,
L2 data volume [GBytes],992.6711,
