STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595066156 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 81
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1960520761953
CPU_CLOCKS_UNHALTED,PMC1,1293276402419
RETIRED_UOPS,PMC2,1954714032087
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 81,
Runtime (RDTSC) [s],542.8605,
Runtime unhalted [s],498.3597,
Clock [MHz],-,
CPI,0.6597,
CPI (based on uops),0.6616,
IPC,1.5159,
