STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595098043 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 71
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1884532168104
CPU_CLOCKS_UNHALTED,PMC1,1278684053815
RETIRED_UOPS,PMC2,1875107868708
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 71,
Runtime (RDTSC) [s],541.3746,
Runtime unhalted [s],492.7305,
Clock [MHz],-,
CPI,0.6785,
CPI (based on uops),0.6819,
IPC,1.4738,
