STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595122306 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 25
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1551297619912
CPU_CLOCKS_UNHALTED,PMC1,1218859313157
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,18025194037
TABLE,Group 1 Metric,L2,8
Metric,HWThread 25,
Runtime (RDTSC) [s],510.1670,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.7857,
L2D load bandwidth [MBytes/s],2261.2446,
L2D load data volume [GBytes],1153.6124,
L2 bandwidth [MBytes/s],2261.2446,
L2 data volume [GBytes],1153.6124,
