STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595132259 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 115
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2426210706977
CPU_CLOCKS_UNHALTED,PMC1,1243059726441
DATA_CACHE_ACCESSES,PMC2,1235128433028
DATA_CACHE_REFILLS_ALL,PMC3,3178273261
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 115,
Runtime (RDTSC) [s],513.6739,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5123,
data cache requests,1235128433028,
data cache request rate,0.5091,
data cache misses,3178273261,
data cache miss rate,0.0013,
data cache miss ratio,0.0026,
