STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595076339 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 119
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2990938413974
CPU_CLOCKS_UNHALTED,PMC1,1389754296854
RETIRED_UOPS,PMC2,3012869138048
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 119,
Runtime (RDTSC) [s],573.4336,
Runtime unhalted [s],535.5350,
Clock [MHz],-,
CPI,0.4647,
CPI (based on uops),0.4613,
IPC,2.1521,
