STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595115179 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 73
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2772347428707
CPU_CLOCKS_UNHALTED,PMC1,1436983548164
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,17960368831
TABLE,Group 1 Metric,L2,8
Metric,HWThread 73,
Runtime (RDTSC) [s],594.0557,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5183,
L2D load bandwidth [MBytes/s],1934.9424,
L2D load data volume [GBytes],1149.4636,
L2 bandwidth [MBytes/s],1934.9424,
L2 data volume [GBytes],1149.4636,
