STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595064472 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 94
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2328289390838
CPU_CLOCKS_UNHALTED,PMC1,1347215463974
DATA_CACHE_ACCESSES,PMC2,1176079067314
DATA_CACHE_REFILLS_ALL,PMC3,5145233421
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 94,
Runtime (RDTSC) [s],569.8535,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5786,
data cache requests,1176079067314,
data cache request rate,0.5051,
data cache misses,5145233421,
data cache miss rate,0.0022,
data cache miss ratio,0.0044,
