STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595141069 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 38
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1979247276097
CPU_CLOCKS_UNHALTED,PMC1,1332181088642
DATA_CACHE_ACCESSES,PMC2,987664335235
DATA_CACHE_REFILLS_ALL,PMC3,5645271189
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 38,
Runtime (RDTSC) [s],570.4010,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.6731,
data cache requests,987664335235,
data cache request rate,0.4990,
data cache misses,5645271189,
data cache miss rate,0.0029,
data cache miss ratio,0.0057,
