STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595088184 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 109
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2477351346488
CPU_CLOCKS_UNHALTED,PMC1,1354289749876
DATA_CACHE_ACCESSES,PMC2,1255452155786
DATA_CACHE_REFILLS_ALL,PMC3,5132719861
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 109,
Runtime (RDTSC) [s],569.9709,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5467,
data cache requests,1255452155786,
data cache request rate,0.5068,
data cache misses,5132719861,
data cache miss rate,0.0021,
data cache miss ratio,0.0041,
