STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.594408845 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 17
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2627658959004
CPU_CLOCKS_UNHALTED,PMC1,1372200235523
RETIRED_UOPS,PMC2,2630406139142
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 17,
Runtime (RDTSC) [s],574.5600,
Runtime unhalted [s],528.9067,
Clock [MHz],-,
CPI,0.5222,
CPI (based on uops),0.5217,
IPC,1.9149,
