STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595131551 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 18
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2279853890251
CPU_CLOCKS_UNHALTED,PMC1,1365315465324
RETIRED_UOPS,PMC2,2269557857339
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 18,
Runtime (RDTSC) [s],576.2063,
Runtime unhalted [s],526.1065,
Clock [MHz],-,
CPI,0.5989,
CPI (based on uops),0.6016,
IPC,1.6698,
