STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595146684 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 18
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2066418293230
CPU_CLOCKS_UNHALTED,PMC1,1345287661978
DATA_CACHE_ACCESSES,PMC2,1030828805987
DATA_CACHE_REFILLS_ALL,PMC3,5153174047
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 18,
Runtime (RDTSC) [s],571.3380,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.6510,
data cache requests,1030828805987,
data cache request rate,0.4988,
data cache misses,5153174047,
data cache miss rate,0.0025,
data cache miss ratio,0.0050,
