STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595146139 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 85
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2086658714154
CPU_CLOCKS_UNHALTED,PMC1,1338109552686
DATA_CACHE_ACCESSES,PMC2,1046941946383
DATA_CACHE_REFILLS_ALL,PMC3,5595659754
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 85,
Runtime (RDTSC) [s],570.2377,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.6413,
data cache requests,1046941946383,
data cache request rate,0.5017,
data cache misses,5595659754,
data cache miss rate,0.0027,
data cache miss ratio,0.0053,
