STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595123157 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 70
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2794186555246
CPU_CLOCKS_UNHALTED,PMC1,1395699681806
DATA_CACHE_ACCESSES,PMC2,1426131064299
DATA_CACHE_REFILLS_ALL,PMC3,5847597580
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 70,
Runtime (RDTSC) [s],575.4617,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4995,
data cache requests,1426131064299,
data cache request rate,0.5104,
data cache misses,5847597580,
data cache miss rate,0.0021,
data cache miss ratio,0.0041,
