STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595097894 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 15
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,3072172393509
CPU_CLOCKS_UNHALTED,PMC1,1391804657450
DATA_CACHE_ACCESSES,PMC2,1571489325268
DATA_CACHE_REFILLS_ALL,PMC3,3946794951
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 15,
Runtime (RDTSC) [s],573.0886,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4530,
data cache requests,1571489325268,
data cache request rate,0.5115,
data cache misses,3946794951,
data cache miss rate,0.0013,
data cache miss ratio,0.0025,
