STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595120954 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 61
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,3069891267609
CPU_CLOCKS_UNHALTED,PMC1,1352900618509
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,16321198658
TABLE,Group 1 Metric,L2,8
Metric,HWThread 61,
Runtime (RDTSC) [s],557.2937,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4407,
L2D load bandwidth [MBytes/s],1874.3380,
L2D load data volume [GBytes],1044.5567,
L2 bandwidth [MBytes/s],1874.3380,
L2 data volume [GBytes],1044.5567,
