STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595126202 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 119
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,3056322020530
CPU_CLOCKS_UNHALTED,PMC1,1394730210075
DATA_CACHE_ACCESSES,PMC2,1561185380901
DATA_CACHE_REFILLS_ALL,PMC3,3785759565
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 119,
Runtime (RDTSC) [s],573.1401,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4563,
data cache requests,1561185380901,
data cache request rate,0.5108,
data cache misses,3785759565,
data cache miss rate,0.0012,
data cache miss ratio,0.0024,
