STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595101677 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 67
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,3144903736302
CPU_CLOCKS_UNHALTED,PMC1,1402319097195
DATA_CACHE_ACCESSES,PMC2,1612270617177
DATA_CACHE_REFILLS_ALL,PMC3,4757012384
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 67,
Runtime (RDTSC) [s],575.2656,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4459,
data cache requests,1612270617177,
data cache request rate,0.5127,
data cache misses,4757012384,
data cache miss rate,0.0015,
data cache miss ratio,0.0030,
