STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595126387 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 52
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,3245124203609
CPU_CLOCKS_UNHALTED,PMC1,1361603512199
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,14503842549
TABLE,Group 1 Metric,L2,8
Metric,HWThread 52,
Runtime (RDTSC) [s],559.5285,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4196,
L2D load bandwidth [MBytes/s],1658.9787,
L2D load data volume [GBytes],928.2459,
L2 bandwidth [MBytes/s],1658.9787,
L2 data volume [GBytes],928.2459,
