STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595127206 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 33
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2071383949929
CPU_CLOCKS_UNHALTED,PMC1,1367754540515
DATA_CACHE_ACCESSES,PMC2,1038738503353
DATA_CACHE_REFILLS_ALL,PMC3,6540735631
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 33,
Runtime (RDTSC) [s],577.0921,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.6603,
data cache requests,1038738503353,
data cache request rate,0.5015,
data cache misses,6540735631,
data cache miss rate,0.0032,
data cache miss ratio,0.0063,
