STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595111101 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 104
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5752109096
CPU_CLOCKS_UNHALTED,PMC1,3017527618
DATA_CACHE_ACCESSES,PMC2,2785393531
DATA_CACHE_REFILLS_ALL,PMC3,11096913
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 104,
Runtime (RDTSC) [s],21.9854,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5246,
data cache requests,2785393531,
data cache request rate,0.4842,
data cache misses,11096913,
data cache miss rate,0.0019,
data cache miss ratio,0.0040,
