STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595133169 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 81
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,6335698970
CPU_CLOCKS_UNHALTED,PMC1,3104162733
DATA_CACHE_ACCESSES,PMC2,3090936231
DATA_CACHE_REFILLS_ALL,PMC3,12077403
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 81,
Runtime (RDTSC) [s],23.2999,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4899,
data cache requests,3090936231,
data cache request rate,0.4879,
data cache misses,12077403,
data cache miss rate,0.0019,
data cache miss ratio,0.0039,
