STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595080568 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 1
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,7588442120
CPU_CLOCKS_UNHALTED,PMC1,3155551579
DATA_CACHE_ACCESSES,PMC2,3767147116
DATA_CACHE_REFILLS_ALL,PMC3,7939566
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 1,
Runtime (RDTSC) [s],20.5303,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4158,
data cache requests,3767147116,
data cache request rate,0.4964,
data cache misses,7939566,
data cache miss rate,0.0010,
data cache miss ratio,0.0021,
