Timestamp (s),Power (W)
.084459856,576.00
1.396578126,576.00
2.553301510,576.00
3.685649571,576.00
4.796585155,576.00
5.910146501,576.00
6.997355502,576.00
8.057586806,576.00
9.067498772,576.00
10.187297034,576.00
11.306698675,776.00
12.607720640,776.00
13.676179133,776.00
14.779433193,776.00
15.876018866,776.00
16.908978250,776.00
18.056445576,776.00
19.131062230,776.00
20.265399631,776.00
21.504645143,776.00
22.669126010,784.00
23.914449974,784.00
24.989927969,784.00
26.130240491,784.00
27.247747330,784.00
28.391470438,784.00
29.548184544,784.00
30.638950672,784.00
31.827815194,784.00
33.092978073,784.00
34.229225322,784.00
35.441816974,784.00
36.617211311,784.00
37.747199601,784.00
38.830461779,784.00
39.889608265,784.00
41.172813119,784.00
42.454899741,784.00
43.579451633,784.00
44.706039048,784.00
45.862649619,784.00
47.034812693,784.00
48.149777994,784.00
49.250888006,784.00
50.405459772,784.00
51.610049943,784.00
52.927756100,784.00
54.119653913,784.00
55.290329607,784.00
56.501464577,784.00
57.635618489,784.00
58.840400100,784.00
59.926489679,784.00
60.974941601,784.00
62.202829160,784.00
63.387289923,784.00
64.537542679,784.00
65.728563946,784.00
66.879412257,784.00
67.972112419,784.00
69.039678469,784.00
70.133989013,784.00
71.301986757,784.00
72.434478267,784.00
73.603030934,784.00
74.739767439,784.00
75.761654735,784.00
76.877197163,784.00
77.958629030,784.00
79.002126057,784.00
80.078617740,784.00
81.540425821,784.00
82.710841351,784.00
83.883035554,784.00
84.980790587,784.00
86.132916971,784.00
87.227742562,784.00
88.268093940,784.00
89.405127622,784.00
90.583462752,784.00
91.696107105,784.00
93.130081041,784.00
94.200548734,784.00
95.268054166,784.00
96.411338422,784.00
97.530861646,784.00
98.700880820,784.00
99.818929702,784.00
101.172507049,784.00
102.375277437,784.00
103.465497712,784.00
104.699198443,784.00
105.843890198,784.00
107.052905550,784.00
108.182463254,784.00
109.282653280,784.00
110.381630068,784.00
111.533489660,784.00
112.850555476,784.00
114.164822175,784.00
115.188467907,784.00
116.414102441,784.00
117.478461078,784.00
118.615051720,784.00
119.804599098,784.00
120.897076572,784.00
122.309677544,784.00
123.381539030,784.00
124.682841836,784.00
125.821085623,784.00
127.021972512,792.00
128.132468146,792.00
129.163601058,792.00
130.239466422,792.00
131.371944407,792.00
132.466517130,792.00
133.529531642,792.00
134.710936789,792.00
135.848240053,792.00
137.045957446,792.00
138.085532587,792.00
139.242516547,792.00
140.370546966,792.00
141.853162999,792.00
142.998239301,792.00
144.061922739,792.00
145.339574669,792.00
146.448527817,792.00
147.610514298,792.00
148.799420541,792.00
150.093974897,792.00
151.173387522,792.00
152.425906219,792.00
153.682291471,792.00
154.883028737,792.00
156.052589076,792.00
157.182332283,792.00
158.219224684,792.00
159.332028471,792.00
160.386911188,792.00
161.846598633,792.00
162.962242156,792.00
164.071505446,792.00
165.087001510,792.00
166.321982982,792.00
167.347899879,792.00
168.361981195,792.00
169.489181429,792.00
170.621847960,792.00
171.677465117,792.00
173.148156285,792.00
174.275618274,792.00
175.399930606,792.00
176.686412273,792.00
177.849210936,792.00
179.052356184,792.00
180.178928335,792.00
181.290086240,792.00
182.655919620,792.00
183.827211069,792.00
185.031967097,792.00
186.187982618,792.00
187.372994899,792.00
188.463592219,792.00
189.571059858,792.00
190.748877280,792.00
191.860152987,792.00
192.958670251,792.00
194.076456516,792.00
195.234038776,792.00
196.370265240,792.00
197.661002397,792.00
198.795888322,792.00
199.955733604,792.00
201.110781112,792.00
202.242689823,792.00
203.335198410,792.00
204.402235702,792.00
205.518666904,792.00
206.702221952,792.00
207.908607038,792.00
208.994118695,792.00
210.120525783,792.00
211.268937441,792.00
212.351578607,792.00
213.476680949,792.00
214.643692555,792.00
215.732594630,792.00
216.962143777,792.00
218.244895141,792.00
219.351186195,792.00
220.451560728,792.00
221.597413564,792.00
222.748303995,792.00
223.877173958,792.00
224.979447962,792.00
226.085903083,792.00
227.523491001,792.00
228.800257473,792.00
230.021602243,792.00
231.169250801,792.00
232.255811764,792.00
233.427050794,792.00
234.468752609,792.00
235.506246865,792.00
236.808536806,792.00
237.964459376,792.00
239.199594449,792.00
240.302998565,792.00
241.455106374,792.00
242.572570833,792.00
243.663638603,792.00
244.813055031,792.00
246.045454635,792.00
247.345802463,792.00
248.457682989,792.00
249.533731222,792.00
250.649674344,792.00
251.779976178,792.00
253.012935818,792.00
254.221061525,792.00
255.336096451,792.00
256.424735727,792.00
257.645183826,792.00
258.802746111,792.00
260.016316226,792.00
261.165613526,792.00
262.334165298,792.00
263.484704431,792.00
264.680813373,792.00
266.029602568,792.00
267.198297473,792.00
268.355773073,792.00
269.473745864,792.00
270.576179057,792.00
271.610621329,792.00
272.756704474,792.00
273.873739128,792.00
274.923720130,792.00
276.265639180,792.00
277.515938395,792.00
278.590028614,792.00
279.702761138,792.00
280.804068425,792.00
282.015787523,792.00
283.120582569,792.00
284.321019399,792.00
285.419099041,792.00
286.529746491,792.00
287.932497234,792.00
289.065668965,792.00
290.222021364,792.00
291.498524222,792.00
292.732555648,792.00
293.817222760,792.00
294.941463180,792.00
296.125982834,792.00
297.484578778,792.00
