STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595111309 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 127
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5590804674
CPU_CLOCKS_UNHALTED,PMC1,2271343257
DATA_CACHE_ACCESSES,PMC2,2710115518
DATA_CACHE_REFILLS_ALL,PMC3,6344821
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 127,
Runtime (RDTSC) [s],21.2628,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4063,
data cache requests,2710115518,
data cache request rate,0.4847,
data cache misses,6344821,
data cache miss rate,0.0011,
data cache miss ratio,0.0023,
