STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595069347 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 16
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5402849256
CPU_CLOCKS_UNHALTED,PMC1,2412306468
RETIRED_UOPS,PMC2,5484691826
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 16,
Runtime (RDTSC) [s],24.1347,
Runtime unhalted [s],0.9296,
Clock [MHz],-,
CPI,0.4465,
CPI (based on uops),0.4398,
IPC,2.2397,
