STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595098707 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 94
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5279597643
CPU_CLOCKS_UNHALTED,PMC1,2346182380
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,60873138
TABLE,Group 1 Metric,L2,8
Metric,HWThread 94,
Runtime (RDTSC) [s],20.0509,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4444,
L2D load bandwidth [MBytes/s],194.2992,
L2D load data volume [GBytes],3.8959,
L2 bandwidth [MBytes/s],194.2992,
L2 data volume [GBytes],3.8959,
