STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595104914 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 42
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5066860493
CPU_CLOCKS_UNHALTED,PMC1,2261147865
RETIRED_UOPS,PMC2,5107933689
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 42,
Runtime (RDTSC) [s],21.0993,
Runtime unhalted [s],0.8713,
Clock [MHz],-,
CPI,0.4463,
CPI (based on uops),0.4427,
IPC,2.2408,
