STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595111712 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 50
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5654221552
CPU_CLOCKS_UNHALTED,PMC1,2408189958
RETIRED_UOPS,PMC2,5725046884
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 50,
Runtime (RDTSC) [s],23.8557,
Runtime unhalted [s],0.9280,
Clock [MHz],-,
CPI,0.4259,
CPI (based on uops),0.4206,
IPC,2.3479,
