STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595121626 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 74
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5253630192
CPU_CLOCKS_UNHALTED,PMC1,2246153195
DATA_CACHE_ACCESSES,PMC2,2530403400
DATA_CACHE_REFILLS_ALL,PMC3,7940848
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 74,
Runtime (RDTSC) [s],21.2528,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4275,
data cache requests,2530403400,
data cache request rate,0.4816,
data cache misses,7940848,
data cache miss rate,0.0015,
data cache miss ratio,0.0031,
